1.6111,1.4112
0.7251,1.5655
-0.6748,0.1691
-1.3315,2.5121
0.4301,-0.4689
-1.4049,-0.2930
1.5503,0.6650
0.4174,0.1596
-0.0702,0.4260
-0.2747,-0.2171
-1.1695,-0.2391
1.8985,0.5035
1.4964,0.2367
-0.5801,-1.3409
1.2276,1.0904
-1.4432,1.1121
-1.4636,0.5221
0.8558,0.1675
0.3221,-2.2121
0.5753,-1.4127
1.3563,0.3520
-0.2062,0.7647
-0.0922,-0.7774
0.2541,-0.6393
1.5129,0.5297
0.8407,-0.1467
0.0554,-0.1157
-0.9869,-0.0269
0.1694,-2.1202
1.2133,-0.5544
1.4060,0.2818
1.0918,-0.2051
-0.7973,1.0445
-0.5004,0.7248
1.0425,0.4510
-1.5289,1.5429
-0.4771,0.7881
1.0935,-0.1075
1.5472,0.2296
0.1391,-0.3895
0.8539,-0.9450
-0.5869,0.0753
0.3858,1.5135
0.5963,-0.0183
-0.6204,-1.2234
1.2222,0.3705
-1.6932,0.8397
-0.3727,-2.9976
1.6587,0.2963
-0.0600,1.1906
1.4026,0.5350
0.7312,0.3920
-0.9530,-1.3491
-1.7506,-0.2006
-1.4144,1.2372
0.5924,-0.2692
0.4362,-0.0478
-0.9259,-0.6574
0.7106,-0.6398
-0.0842,-0.2997
0.2557,0.4809
-0.6860,1.0175
0.1786,-1.4094
1.4262,-1.4050
1.2683,-1.7395
0.3187,0.0653
2.2552,-2.2386
-0.5089,-0.6825
-0.4171,-0.5837
-0.9875,2.4337
-0.2634,-0.7417
-2.1279,0.5951
-0.8699,2.3668
0.0713,0.8040
0.7251,0.5334
-0.4927,0.4894
0.8887,-0.5352
0.5669,1.0134
0.9922,0.5978
-0.4146,0.4711
-0.1643,-1.2053
-0.2231,0.1174
-0.3465,1.7823
-0.9460,-0.5226
0.3681,0.6679
0.0647,-0.1613
1.4162,-0.3533
0.0504,0.1477
0.9702,-1.0873
0.9880,-1.2049
0.6173,-0.1109
0.3252,1.1913
1.2220,-0.5426
-2.8117,1.0035
0.4388,2.7634
1.6362,0.6095
-0.0317,-0.7852
0.6036,-0.1310
0.2728,-0.8870
0.0181,0.5945
0.8933,0.3935
1.5932,2.2253
0.7345,-0.6638
-0.4900,0.3431
0.1969,-0.5165
0.5059,2.1914
-1.6597,0.2829
-0.9402,-1.0839
1.7611,-0.4529
0.0797,-1.2466
1.0299,-1.4549
2.3124,0.8853
-1.3258,-2.2353
-0.2746,-0.2827
-0.9887,-1.9700
0.0487,1.3297
-0.5880,0.9200
0.5147,-0.9145
1.3714,0.6633
-0.0097,1.6333
2.0881,1.0845
0.5518,0.8371
0.2626,1.2153
-1.0084,1.0601
1.5186,0.1010
0.4427,-1.9588
0.9855,-1.4246
0.0036,-0.4787
1.1754,-0.0626
0.1363,-1.6017
0.3737,-1.0649
-0.2262,-0.3074
0.4062,-1.4209
1.0975,-1.2798
-0.4340,-1.5457
-1.1323,-0.5451
0.0543,0.4665
1.8437,-1.1089
-0.4454,-0.2241
0.4768,-0.3396
-1.5861,-0.3579
-0.4737,-0.4204
0.0668,1.2513
0.5831,0.3349
-0.9169,-0.8484
-0.3933,-0.3684
0.7174,-0.4797
0.7116,1.1501
1.0364,0.4043
1.2988,-0.1874
0.4749,1.1569
0.2773,-1.8025
0.2542,0.7073
0.0262,-1.7395
-0.8365,0.8502
-0.0283,1.8120
0.9821,0.1388
0.8987,0.2691
0.6062,0.6164
-0.1309,-0.7323
-0.4279,0.1101
0.7948,-0.9177
0.6601,-0.3951
0.3142,-0.0827
0.8188,-0.4067
1.4414,0.1137
1.0431,-0.1603
-1.7495,-0.4797
0.0089,0.2184
-0.2157,0.0000
1.9281,-0.9496
-0.8352,1.0071
1.1124,-1.2813
-0.0870,-1.7995
0.6621,-0.9502
0.3561,0.3066
-0.1863,-0.5369
-0.1570,-0.9341
0.8035,0.8134
-0.0122,-0.4609
0.2699,0.8458
1.3461,0.5948
0.5063,1.3338
1.0633,-1.6495
1.4149,-0.5100
0.0314,-0.4089
-0.7100,0.1408
0.4879,0.0302
-0.2361,-0.7114
-1.0992,1.0207
0.0994,-0.7240
-1.4972,1.0682
-0.1299,-1.2236
0.6281,0.0079
-0.9375,0.0665
0.1188,-0.0782
-0.3292,-0.5781
-0.1039,0.3627
0.7250,-1.1845
0.3298,1.3785
1.2856,-0.8453
0.8829,0.0556
0.4792,1.4558
-0.0474,0.8274
1.1942,-0.0872
0.9196,-0.2414
-0.5366,-0.0919
-2.3985,-0.7359
-0.2060,-0.9045
-0.7508,-1.4644
-1.0222,-0.1024
0.0751,-0.5216
-0.3429,0.0213
-2.1966,-0.9014
0.1081,0.1787
