-1.0576,-0.1208
-0.6738,0.9212
1.7395,0.4163
1.3078,0.8388
-0.1414,-0.0514
0.1735,0.1819
-1.2020,-1.3301
-0.7994,0.4563
1.0716,-1.5342
-0.0519,-1.0391
0.6342,0.0130
0.0483,0.6356
-1.2603,0.6665
-0.7654,-0.0645
0.7091,0.9619
0.5992,-0.4010
-0.8245,0.3562
0.4833,-1.0969
-0.0545,-0.0586
0.8743,-0.9916
0.0149,-0.7907
0.2135,0.7540
-0.0145,0.1530
0.6032,0.0226
0.0769,-0.5035
-0.3204,0.8494
1.0802,1.8913
-0.2710,0.4802
0.7825,-1.1340
0.5244,0.6375
1.0120,-0.2635
1.8126,-1.7821
0.4468,0.2417
0.8886,-0.4526
-0.4739,-0.5669
0.0730,0.6879
-0.0663,0.0440
0.3170,-0.1427
-0.9829,1.1837
2.9289,-1.4444
0.1541,0.8411
-0.9593,-0.5682
-1.2433,-0.1379
-1.0040,-0.3655
0.6517,-0.6131
-0.3320,1.1345
-2.0099,1.2079
0.6565,-0.5561
-0.2690,0.3168
-1.5545,0.5223
0.8387,0.5603
0.3963,0.7830
1.0365,-0.0637
-0.7532,0.1692
-0.4995,0.4978
-0.1214,1.1913
-0.1504,0.9449
-1.4889,1.5287
0.6555,0.1694
-4.3249,-0.8169
-0.7079,-0.1591
2.4482,1.2989
0.2359,0.2906
1.2740,0.4602
0.7322,0.8232
-1.2949,0.2119
-0.0581,0.0616
-0.5180,0.6333
-0.2694,0.1208
-1.0027,1.5861
-0.4334,0.0183
0.3548,0.9062
0.0270,1.5798
0.6242,0.5611
-0.5825,-2.5207
0.0135,0.1557
-0.0355,0.2931
-1.7915,-0.2568
1.9574,-1.9317
-0.9075,-0.0654
0.3282,1.1312
0.6368,1.2781
-1.4267,-1.0486
0.1592,0.6246
0.3453,-1.1848
1.5700,-0.2325
1.2768,-2.0879
-0.4467,0.3968
0.2824,-0.3128
0.4933,1.1120
-0.0348,-1.2279
-1.4962,-0.7319
0.4623,0.8193
0.8433,0.2428
-0.5191,-1.5189
-1.1379,0.3434
-1.0775,0.5943
-1.3135,-0.6571
0.9944,-0.4009
-0.7395,-0.4358
-0.8276,-0.4133
-0.0068,-2.3956
0.0750,-1.0382
1.0869,-0.0876
1.4508,0.6873
-0.1721,-1.0919
0.4142,0.0386
-1.8791,0.3522
-1.2621,1.3412
-1.3936,-1.0424
-0.4665,1.5336
-1.3122,1.6188
-0.3957,1.4088
-0.4191,-0.3144
-1.6721,0.1127
-0.9350,-0.0122
-1.2249,1.1952
-0.8347,0.3901
0.4130,1.4026
-0.2788,0.9270
-0.5054,-2.4696
0.7206,1.3477
-0.6179,0.3677
1.0779,-1.1887
-0.7930,2.8067
0.3241,0.8158
0.5283,0.8476
1.3652,0.2459
1.8199,-0.9875
0.1252,-0.5215
0.6468,-0.7936
1.2459,-1.1597
1.2006,0.2226
1.1013,-0.3400
-1.9449,0.0833
0.2087,1.7940
-0.1317,0.9044
-1.7503,-0.0502
-0.9497,0.3088
-0.5489,-0.9418
0.0043,-0.3988
1.0187,-0.1049
-1.7889,0.5745
-0.2548,-0.0112
-0.6834,0.7652
-0.6374,2.0454
-0.8912,-1.3108
-0.5399,2.3914
-1.8150,-1.3801
0.5061,2.2810
-0.6466,0.6334
-1.3538,-1.1501
0.5971,0.8111
2.0681,-0.3556
-0.6296,1.0742
0.5063,-0.0632
0.4717,-0.3021
0.9959,1.1489
0.5711,-0.0918
-0.4665,-0.4366
1.2067,-1.0462
1.6425,-0.7979
0.1026,-0.2840
0.5410,0.3466
-0.7684,0.0903
-0.4931,-1.0301
1.0704,1.9950
0.9228,-0.7866
-0.9888,-0.7031
-0.9110,0.1329
-0.4665,0.3380
-1.5541,-1.0108
0.0426,0.9195
-0.4175,1.0368
0.1313,0.7940
-1.5858,-0.8338
-0.6659,-1.1844
0.4600,-1.1418
-1.2383,-2.3974
-1.0975,-1.1867
1.1751,-2.7853
-0.3531,-0.1094
0.5725,0.5484
-3.3685,-1.8354
-0.4602,3.1845
0.7211,0.2715
-1.6144,-0.4599
0.6323,-1.8907
-1.3114,0.3673
-0.2584,-1.3529
-0.2811,0.5875
1.7568,-1.1952
-1.3084,-0.2396
-1.2676,0.5357
-2.2595,-1.5135
0.8272,-1.1225
0.9003,-1.5034
-0.4271,0.0495
-1.4402,1.1083
3.0424,-1.2888
-0.3763,0.8365
0.2593,-0.4334
0.8434,1.9842
1.7052,-0.0057
