0.6068,-0.7551
1.2400,-0.9452
-1.0072,1.0523
-0.7872,3.7075
-0.0522,0.9124
0.1421,-0.5084
0.0304,-2.1316
0.9780,-0.0462
-2.1483,-0.7038
2.2041,-0.0225
0.9926,-0.3950
0.1850,0.4591
0.6511,-1.5809
-0.6002,-0.8171
-0.0160,0.9227
2.5749,-0.4398
1.2573,1.2630
-0.9998,0.8871
-2.5221,0.2704
0.8609,-0.7433
-0.2368,-1.0905
-2.4157,0.1206
-0.1219,-0.8428
0.7383,-0.1165
0.3068,0.1329
-0.5014,-2.7330
-1.5498,-0.1075
-0.1386,0.6431
-0.8122,1.1339
-0.9206,1.7061
-1.3890,0.2593
-0.4368,-0.3051
-0.2639,0.3437
1.1451,0.8838
0.5348,-0.0967
0.9634,0.7431
0.4848,1.5668
0.3736,-1.1505
-0.1062,2.1063
0.6452,-0.6579
0.9738,1.0663
0.1785,-0.4023
0.6374,-1.2541
0.9518,0.2607
-1.1518,1.2824
1.5200,0.1181
-0.9221,0.7512
0.6652,-1.0848
-0.4164,0.2382
0.0236,0.7354
0.9865,-0.5306
-0.1821,-0.3846
-0.6302,0.8580
1.1530,0.2004
2.2236,0.3339
-1.2829,-0.2443
0.0159,-1.1146
0.3435,-0.0804
-0.9835,0.7391
-0.7153,1.6616
1.2164,1.5119
-0.6930,-0.7700
-0.2291,0.4474
0.0013,0.7262
0.2454,1.5636
-0.1499,1.4393
-0.2800,1.0603
-2.6224,1.6007
-0.7379,-0.1133
1.7865,0.3307
-1.5183,1.1640
-1.6746,-0.6129
-0.2349,0.8603
-0.8276,0.1865
0.4013,-0.2907
0.3521,-1.2381
0.6905,0.3985
-0.6244,1.1724
-0.4142,0.1850
2.2460,-1.9654
-0.6170,0.5184
-0.2987,1.8062
0.5496,0.9281
0.3522,-0.4218
-0.7298,-0.2636
-0.3240,1.2950
-0.9629,1.5233
0.1236,0.0197
-1.5942,0.1963
-0.6396,-0.3688
0.0365,-0.0154
0.4986,-1.9514
1.5037,0.1315
-0.0531,0.0777
0.8226,0.2518
-1.3078,-0.5183
0.0960,-0.2928
-1.0216,-1.5675
0.1820,1.1934
0.8891,-0.3775
-0.9849,-1.1066
-1.6062,1.4516
1.0142,0.6050
1.6646,2.6533
-0.8413,0.2526
0.7583,-0.5394
0.9061,-1.5300
0.3398,0.6976
0.8778,-1.5635
0.5698,0.7033
-0.0205,-1.8144
0.7392,-0.5598
-0.6390,0.0141
-0.6035,-0.5815
-0.8022,0.5149
1.0878,-0.9593
-0.7753,-1.3875
-1.8927,1.0401
-0.3544,0.5970
0.7965,0.3918
0.0240,0.1960
-0.8777,0.1589
0.0207,1.1180
-0.0159,-0.3491
-1.0455,1.9603
-0.0451,0.5609
1.4101,-1.3757
1.5332,1.2027
-0.4746,-0.8574
-0.1175,0.4499
1.1752,0.9341
-0.4309,-0.0178
-0.4890,1.9048
-0.1729,0.1776
-0.4107,1.1872
-1.4262,1.5062
1.2118,1.3431
-0.6621,1.1386
0.6411,0.9301
-0.0210,0.4803
-0.6636,-1.0572
-0.4795,0.0049
-0.0516,0.4856
-1.5095,0.9403
-0.4604,0.1713
-0.7712,-1.8978
-0.3828,0.5328
0.7493,0.5527
1.5113,-0.5314
-2.2848,0.3007
1.1056,0.1792
2.1989,0.4157
0.2131,0.0386
-0.8356,-0.3359
-0.2999,0.0538
-0.1565,1.1228
-2.1676,-0.5642
1.6654,-2.2829
-0.3835,0.4607
-0.1267,1.7906
-0.9266,0.0460
-1.6495,0.6116
0.0263,0.5041
-1.8690,-1.2611
-1.0908,-0.3826
-0.0037,-1.8638
0.7491,-0.5687
-0.1322,0.0692
-0.1900,1.6876
-0.0942,-0.7935
-0.6547,0.7465
-0.5563,1.7015
-1.0583,-0.4402
0.4475,-0.1861
0.3961,-0.7024
0.5050,-0.4231
-1.9273,1.4604
1.8566,-0.0716
0.6278,-0.0733
-1.8838,1.3048
-0.0397,-2.4499
1.2017,-0.9704
1.3091,-0.2963
-1.3411,-1.0706
-0.2056,-0.3980
0.1889,0.6297
-1.5179,-0.7557
1.0645,-0.3617
-2.8888,-0.6888
0.9148,-0.5226
0.4580,-0.1908
-0.6699,-0.5314
0.1621,0.8509
0.2613,1.4522
0.5601,0.5725
0.0581,-0.8496
-1.4182,1.6148
0.0783,-1.0605
0.2973,0.2660
1.3102,-0.3054
-0.6725,0.0246
1.5102,-0.5430
1.0134,0.3387
0.3706,-0.2296
0.0880,0.7962
0.2782,-0.8996
0.7413,-0.2280
