1.7678,-1.4454
0.1256,-1.7036
-0.2396,1.9839
-0.3195,1.0976
-0.0423,-0.2525
0.5471,-1.7899
1.0498,-1.0712
0.8156,0.2558
0.4154,-0.0994
-0.5302,1.0379
-0.1657,-0.1776
0.1037,0.0225
2.1189,-1.3883
0.0133,-0.7047
-0.7598,0.5136
0.6212,2.2715
-0.7161,-1.1583
0.2077,-0.8269
1.6560,1.0132
0.5622,-1.8710
-1.3412,0.5466
-0.1104,-0.6123
0.6621,-0.9012
-1.0297,1.4465
-0.7728,0.3657
0.2163,-0.1568
1.1133,0.7292
0.1043,0.3052
-1.6356,-1.2779
1.6309,1.3292
0.0936,-0.2176
-0.3840,-0.0368
-0.4469,1.1691
-0.3960,0.8983
-0.4471,0.3879
0.7366,-0.0210
1.1149,-2.2573
0.5157,1.2661
1.3366,1.0668
-0.1179,-0.7576
-1.1285,-0.2782
0.2202,-1.1871
-1.3943,0.1029
1.9082,0.9010
0.8185,0.6346
0.5432,-0.1358
-0.1106,-0.7673
0.8764,0.4005
0.9997,0.4319
-0.0375,-0.8709
-0.0106,1.0858
0.6847,-0.2727
1.4231,-0.9081
-0.3501,-0.2344
-0.0281,1.1920
0.1902,1.4904
0.4084,-0.7185
-0.1533,-0.3165
-0.7320,-0.9910
1.5329,2.1336
-1.0535,0.6301
-2.5180,-0.3425
-0.2760,0.9405
0.0689,-0.0088
-0.3148,-0.7184
-0.1233,-0.6431
0.1302,-0.7920
1.9533,0.4678
1.2028,-0.8110
-1.7527,-1.1629
1.0006,-0.1375
0.5742,0.5219
-0.1524,-0.4492
0.9646,0.0514
-1.3778,-0.8004
0.7885,-0.2037
1.7646,-1.1902
0.8874,1.8177
0.7428,-1.2547
0.1930,1.1772
-0.2842,-0.5646
0.7229,0.3002
-0.7226,-0.6965
-1.5642,0.6371
-0.6262,-0.9948
-0.3182,2.7364
0.6178,0.5263
0.2708,1.0231
-0.7856,0.8846
0.9266,0.7809
-1.8925,-2.0556
0.7548,-0.4212
-0.1189,-0.2796
-0.4761,-0.0567
-0.6349,1.1763
1.2111,1.8524
0.4739,0.1835
1.2202,-0.5979
1.0104,0.7649
-1.3453,-0.0021
2.2561,-0.9348
-0.8428,0.3725
-2.5958,0.9199
-1.1380,-0.2568
1.4197,1.1170
1.0977,1.2742
-1.8227,1.4690
-0.5424,-1.3557
-2.7936,-0.9029
-0.9879,-0.6023
-1.5316,-0.6851
-2.5626,0.3552
0.0973,1.1123
0.7654,0.8987
0.1763,0.3542
-1.0374,-0.0632
-0.0805,0.8382
-0.5292,-0.2858
-1.3494,1.1351
-1.8584,0.3961
0.4623,0.4700
-0.3322,0.0870
0.5829,-0.0025
0.3886,-0.0412
1.2610,0.3627
-0.4219,0.9029
0.6698,0.6329
-0.6646,-2.1897
-1.3504,0.7505
-2.7412,-0.9104
-1.1891,-0.7043
-0.7516,-0.8357
-1.1220,0.0337
1.3387,-1.1037
0.6636,-0.4356
0.2382,0.8146
-0.3758,0.0959
-0.8153,0.4357
-0.4563,-0.8460
0.9982,-0.3513
-2.5244,-0.0717
0.8417,-0.3858
-0.7580,-1.4543
-1.6591,-0.5715
0.2571,1.4333
0.4947,0.7583
0.1647,0.8459
-0.7729,-0.9199
-0.1110,-0.3507
-0.3564,-0.7150
-0.3484,0.8120
0.1535,-0.1843
0.8287,-0.4418
-2.0365,-0.3714
0.5877,0.3600
-0.1628,-0.4907
0.7549,2.5443
-0.4099,-1.8462
-1.8689,-1.4554
0.7196,0.5641
0.7100,-0.1136
1.2146,-0.6905
-1.1566,1.3232
-1.5226,0.6480
1.0421,0.5048
-0.1182,-0.9523
-0.7097,-0.3261
0.4649,0.5333
-0.1285,0.3577
-0.1027,-1.8561
0.7861,0.9857
0.5692,1.6585
1.2396,1.0933
-0.7939,0.2852
-0.8580,-0.2923
-0.7073,-0.0793
0.7125,0.1093
-0.3979,0.2048
0.0977,-0.8223
0.0346,1.4875
-0.4769,-0.2031
-0.0136,0.1877
-0.0032,0.6827
-0.9927,0.3878
0.2464,0.9386
1.0854,1.7542
-0.0586,-1.1829
0.8610,0.1108
-1.9948,-0.4689
0.7285,-1.1494
-0.7197,-1.6047
-1.5798,2.2816
1.8751,-0.0730
2.4299,-0.3768
0.9814,0.4487
-1.1447,1.1825
-1.7533,-0.3445
0.9739,0.9435
-0.7394,-0.4574
-0.6452,0.5005
-0.4595,-0.5638
0.4930,0.0268
0.1003,0.0047
